,Unnamed: 0,bodyId,instance,type,pre,post,downstream,upstream,mito,size,status,cropped,statusLabel,cellBodyFiber,somaRadius,somaLocation,roiInfo,notes,inputRois,outputRois
10,53369,1890605038,,,5,15,19,15,2,4413954,Traced,True,Leaves,,,,"{'AL(R)': {'pre': 5, 'post': 15, 'downstream': 19, 'upstream': 15, 'mito': 2, 'dark': 2}, 'AL-DA2(R)': {'pre': 5, 'post': 15, 'downstream': 19, 'upstream': 15, 'mito': 2, 'dark': 2}}",,"['AL(R)', 'AL-DA2(R)']","['AL(R)', 'AL-DA2(R)']"
11,71242,2281807166,,,24,5,99,5,8,20871859,Traced,True,Leaves,,,,"{'VMNP': {'pre': 24, 'post': 5, 'downstream': 99, 'upstream': 5, 'mito': 8, 'dark': 8}, 'VES(R)': {'pre': 24, 'post': 5, 'downstream': 99, 'upstream': 5, 'mito': 8, 'dark': 8}}",,"['VES(R)', 'VMNP']","['VES(R)', 'VMNP']"
12,64180,2123024039,,,36,68,366,68,12,31861950,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 36, 'post': 68, 'downstream': 366, 'upstream': 68, 'mito': 12, 'dark': 12}, 'LO(R)': {'pre': 36, 'post': 68, 'downstream': 366, 'upstream': 68, 'mito': 12, 'dark': 12}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
13,56197,1948383076,,,0,0,0,0,6,48229044,Traced,True,Leaves,,236.5,"[934, 31352, 27440]",{},,[],[]
14,36910,1532989921,,,14,12,79,12,4,12328928,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 14, 'post': 12, 'downstream': 79, 'upstream': 12, 'mito': 4, 'dark': 1, 'medium': 3}, 'LO(R)': {'pre': 14, 'post': 12, 'downstream': 79, 'upstream': 12, 'mito': 4, 'dark': 1, 'medium': 3}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
15,91411,5813008630,,,2,8,10,8,1,3346291,Traced,True,Leaves,,,,"{'GNG': {'pre': 2, 'post': 8, 'downstream': 10, 'upstream': 8, 'mito': 1, 'dark': 1}}",,['GNG'],['GNG']
16,59074,2008627426,ORN_VC5,ORN_VC5,68,78,312,78,24,41020480,Traced,True,Leaves,,,,"{'AL(R)': {'pre': 68, 'post': 77, 'downstream': 312, 'upstream': 77, 'mito': 17, 'dark': 17}, 'AL-VC5(R)': {'pre': 68, 'post': 77, 'downstream': 312, 'upstream': 77, 'mito': 17, 'dark': 17}}",,"['AL(R)', 'AL-VC5(R)']","['AL(R)', 'AL-VC5(R)']"
17,1801,301473561,,,31,98,109,98,13,17623188,Traced,True,Leaves,,,,"{'MB(L)': {'pre': 31, 'post': 98, 'downstream': 109, 'upstream': 98, 'mito': 13, 'dark': 13}, 'aL(L)': {'pre': 31, 'post': 98, 'downstream': 109, 'upstream': 98, 'mito': 13, 'dark': 13}}",,"['MB(L)', 'aL(L)']","['MB(L)', 'aL(L)']"
18,42791,1688499784,,,35,44,239,44,11,22512582,Traced,True,Leaves,,,,"{'VMNP': {'pre': 35, 'post': 44, 'downstream': 239, 'upstream': 44, 'mito': 11, 'dark': 11}, 'SPS(L)': {'pre': 35, 'post': 44, 'downstream': 239, 'upstream': 44, 'mito': 11, 'dark': 11}}",,"['SPS(L)', 'VMNP']","['SPS(L)', 'VMNP']"
19,22266,1106862090,CRE072_R,CRE072,343,1219,2590,1219,212,812038935,Traced,False,Roughly traced,PDL05,296.0,"[3872, 13371, 13344]","{'SNP(R)': {'pre': 2, 'post': 317, 'downstream': 8, 'upstream': 317, 'mito': 76, 'dark': 74, 'light': 1, 'medium': 1}, 'SIP(R)': {'pre': 2, 'post': 122, 'downstream': 8, 'upstream': 122, 'mito': 53, 'dark': 52, 'medium': 1}, 'MB(R)': {'post': 69, 'upstream': 69, 'mito': 4, 'dark': 4}, ""a'L(R)"": {'post': 13, 'upstream': 13}, ""a'3(R)"": {'post': 5, 'upstream': 5}, 'MB(+ACA)(R)': {'post': 69, 'upstream': 69, 'mito': 4, 'dark': 4}, 'SLP(R)': {'post': 12, 'upstream': 12, 'mito': 2, 'dark': 2}, 'SMP(R)': {'post': 183, 'upstream': 183, 'mito': 21, 'dark': 20, 'light': 1}, ""a'2(R)"": {'post': 8, 'upstream': 8}, 'INP': {'pre': 341, 'post': 832, 'downstream': 2582, 'upstream': 832, 'mito': 120, 'dark': 119, 'light': 1}, 'CRE(R)': {'pre': 341, 'post': 832, 'downstream': 2582, 'upstream': 832, 'mito': 120, 'dark': 119, 'light': 1}, 'CRE(-ROB,-RUB)(R)': {'pre': 314, 'post': 781, 'downstream': 2360, 'upstream': 781, 'mito': 117, 'dark': 116, 'light': 1}, 'gL(R)': {'post': 49, 'upstream': 49, 'mito': 1, 'dark': 1}, 'g4(R)': {'post': 49, 'upstream': 49, 'mito': 1, 'dark': 1}, ""b'L(R)"": {'post': 7, 'upstream': 7, 'mito': 3, 'dark': 3}, ""b'2(R)"": {'post': 7, 'upstream': 7, 'mito': 3, 'dark': 3}, 'RUB(R)': {'pre': 27, 'post': 51, 'downstream': 222, 'upstream': 51, 'mito': 3, 'dark': 3}}",,"['CRE(-ROB,-RUB)(R)', 'CRE(R)', 'INP', 'MB(+ACA)(R)', 'MB(R)', 'RUB(R)', 'SIP(R)', 'SLP(R)', 'SMP(R)', 'SNP(R)', ""a'2(R)"", ""a'3(R)"", ""a'L(R)"", ""b'2(R)"", ""b'L(R)"", 'g4(R)', 'gL(R)']","['CRE(-ROB,-RUB)(R)', 'CRE(R)', 'INP', 'RUB(R)', 'SIP(R)', 'SNP(R)']"
20,57060,1968165149,,,5,1,24,1,1,2088505,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 5, 'post': 1, 'downstream': 24, 'upstream': 1, 'mito': 1, 'dark': 1}, 'LO(R)': {'pre': 5, 'post': 1, 'downstream': 24, 'upstream': 1, 'mito': 1, 'dark': 1}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
21,3656,363880513,,,58,122,191,122,18,25036410,Traced,True,Leaves,,,,"{'MB(L)': {'pre': 58, 'post': 122, 'downstream': 191, 'upstream': 122, 'mito': 18, 'dark': 18}, 'aL(L)': {'pre': 58, 'post': 122, 'downstream': 191, 'upstream': 122, 'mito': 18, 'dark': 18}}",,"['MB(L)', 'aL(L)']","['MB(L)', 'aL(L)']"
22,86881,2719239941,,,0,0,0,0,16,215884579,Traced,True,Leaves,,296.5,"[10935, 24876, 39344]",{},,[],[]
23,87646,5812980010,SLP267_R,SLP267,85,641,730,641,83,211564991,Traced,False,Roughly traced,PDL07,,,"{'SNP(R)': {'pre': 31, 'post': 231, 'downstream': 271, 'upstream': 231, 'mito': 35, 'dark': 31, 'light': 2, 'medium': 2}, 'SLP(R)': {'pre': 31, 'post': 231, 'downstream': 271, 'upstream': 231, 'mito': 35, 'dark': 31, 'light': 2, 'medium': 2}, 'dACA(R)': {'post': 17, 'upstream': 17}, 'MB(+ACA)(R)': {'post': 18, 'upstream': 18}, 'lACA(R)': {'post': 1, 'upstream': 1}, 'INP': {'pre': 44, 'post': 97, 'downstream': 403, 'upstream': 97, 'mito': 18, 'dark': 14, 'light': 2, 'medium': 2}, 'SCL(R)': {'pre': 44, 'post': 97, 'downstream': 403, 'upstream': 97, 'mito': 18, 'dark': 14, 'light': 2, 'medium': 2}, 'VLNP(R)': {'pre': 10, 'post': 311, 'downstream': 56, 'upstream': 311, 'mito': 24, 'dark': 23, 'medium': 1}, 'PLP(R)': {'pre': 10, 'post': 311, 'downstream': 56, 'upstream': 311, 'mito': 24, 'dark': 23, 'medium': 1}}",,"['INP', 'MB(+ACA)(R)', 'PLP(R)', 'SCL(R)', 'SLP(R)', 'SNP(R)', 'VLNP(R)', 'dACA(R)', 'lACA(R)']","['INP', 'PLP(R)', 'SCL(R)', 'SLP(R)', 'SNP(R)', 'VLNP(R)']"
24,35962,1504332678,,,2,12,17,12,1,1748121,Traced,True,Leaves,,,,"{'INP': {'pre': 2, 'post': 12, 'downstream': 17, 'upstream': 12, 'mito': 1, 'dark': 1}, 'ICL(L)': {'pre': 2, 'post': 12, 'downstream': 17, 'upstream': 12, 'mito': 1, 'dark': 1}}",,"['ICL(L)', 'INP']","['ICL(L)', 'INP']"
25,38361,1568798829,,,43,81,230,81,4,32521645,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 43, 'post': 81, 'downstream': 230, 'upstream': 81, 'mito': 4, 'dark': 4}, 'ME(R)': {'pre': 43, 'post': 81, 'downstream': 230, 'upstream': 81, 'mito': 4, 'dark': 4}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
26,68070,2217868424,(LWF3)_R,,64,77,505,77,59,185665382,Traced,False,Roughly traced,,241.5,"[12292, 13511, 36944]","{'OL(R)': {'pre': 64, 'post': 76, 'downstream': 505, 'upstream': 76, 'mito': 46, 'dark': 41, 'light': 2, 'medium': 3}, 'LO(R)': {'pre': 64, 'post': 76, 'downstream': 505, 'upstream': 76, 'mito': 46, 'dark': 41, 'light': 2, 'medium': 3}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
27,59134,2009442707,,,0,0,0,0,43,54626297,Traced,True,Leaves,,286.5,"[2289, 30194, 28312]",{},,[],[]
28,91158,5813007544,,,34,14,291,14,5,14868335,Traced,True,Leaves,,,,"{'GNG': {'pre': 34, 'post': 14, 'downstream': 291, 'upstream': 14, 'mito': 5, 'dark': 5}}",,['GNG'],['GNG']
29,30728,1358007728,,,61,168,248,168,29,38594065,Traced,True,Leaves,,,,"{'MB(L)': {'pre': 61, 'post': 167, 'downstream': 248, 'upstream': 167, 'mito': 29, 'dark': 28, 'medium': 1}, 'bL(L)': {'pre': 60, 'post': 165, 'downstream': 246, 'upstream': 165, 'mito': 29, 'dark': 28, 'medium': 1}, ""b'L(L)"": {'pre': 1, 'post': 2, 'downstream': 2, 'upstream': 2}, 'INP': {'post': 1, 'upstream': 1}, 'CRE(L)': {'post': 1, 'upstream': 1}, 'CRE(-RUB)(L)': {'post': 1, 'upstream': 1}}",,"['CRE(-RUB)(L)', 'CRE(L)', 'INP', 'MB(L)', ""b'L(L)"", 'bL(L)']","['MB(L)', ""b'L(L)"", 'bL(L)']"
30,43922,1715421186,,,5,11,37,11,4,6064348,Traced,True,Leaves,,,,"{'VMNP': {'pre': 5, 'post': 11, 'downstream': 37, 'upstream': 11, 'mito': 4, 'dark': 4}, 'SPS(L)': {'pre': 5, 'post': 11, 'downstream': 37, 'upstream': 11, 'mito': 4, 'dark': 4}}",,"['SPS(L)', 'VMNP']","['SPS(L)', 'VMNP']"
31,61870,2068392807,,,3,0,26,0,0,701105,Traced,True,Leaves,,,,"{'VMNP': {'pre': 3, 'downstream': 26}, 'VES(L)': {'pre': 3, 'downstream': 26}}",,[],"['VES(L)', 'VMNP']"
32,52435,1877092435,,,4,1,29,1,1,1340264,Traced,True,Leaves,,,,"{'VMNP': {'pre': 4, 'post': 1, 'downstream': 29, 'upstream': 1, 'mito': 1, 'dark': 1}, 'SPS(L)': {'pre': 4, 'post': 1, 'downstream': 29, 'upstream': 1, 'mito': 1, 'dark': 1}}",,"['SPS(L)', 'VMNP']","['SPS(L)', 'VMNP']"
33,17314,891474688,,,49,34,195,34,17,21598069,Traced,True,Leaves,,,,"{'SNP(L)': {'pre': 40, 'post': 25, 'downstream': 159, 'upstream': 25, 'mito': 15, 'dark': 14, 'light': 1}, 'SMP(L)': {'pre': 23, 'post': 16, 'downstream': 86, 'upstream': 16, 'mito': 7, 'dark': 7}, 'SIP(L)': {'pre': 17, 'post': 9, 'downstream': 73, 'upstream': 9, 'mito': 8, 'dark': 7, 'light': 1}, 'INP': {'pre': 9, 'post': 9, 'downstream': 36, 'upstream': 9, 'mito': 2, 'dark': 2}, 'CRE(L)': {'pre': 9, 'post': 9, 'downstream': 36, 'upstream': 9, 'mito': 2, 'dark': 2}, 'CRE(-RUB)(L)': {'pre': 9, 'post': 9, 'downstream': 36, 'upstream': 9, 'mito': 2, 'dark': 2}}",,"['CRE(-RUB)(L)', 'CRE(L)', 'INP', 'SIP(L)', 'SMP(L)', 'SNP(L)']","['CRE(-RUB)(L)', 'CRE(L)', 'INP', 'SIP(L)', 'SMP(L)', 'SNP(L)']"
34,40933,1652720918,,,40,55,289,55,21,42355754,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 39, 'post': 54, 'downstream': 284, 'upstream': 54, 'mito': 20, 'dark': 20}, 'LO(R)': {'pre': 32, 'post': 25, 'downstream': 236, 'upstream': 25, 'mito': 13, 'dark': 13}, 'LOP(R)': {'pre': 7, 'post': 29, 'downstream': 48, 'upstream': 29, 'mito': 7, 'dark': 7}}",,"['LO(R)', 'LOP(R)', 'OL(R)']","['LO(R)', 'LOP(R)', 'OL(R)']"
35,17308,891141757,,,4,7,17,7,2,2384161,Traced,True,Leaves,,,,"{'MB(L)': {'pre': 4, 'post': 7, 'downstream': 17, 'upstream': 7, 'mito': 2, 'dark': 2}, 'aL(L)': {'pre': 4, 'post': 7, 'downstream': 17, 'upstream': 7, 'mito': 2, 'dark': 2}}",,"['MB(L)', 'aL(L)']","['MB(L)', 'aL(L)']"
36,95073,5813055439,SAD021_a_R,SAD021_a,540,1267,3239,1267,242,807961067,Traced,False,Roughly traced,AVL15,,,"{'VLNP(R)': {'pre': 435, 'post': 1093, 'downstream': 2918, 'upstream': 1093, 'mito': 191, 'dark': 182, 'medium': 9}, 'PVLP(R)': {'pre': 46, 'post': 58, 'downstream': 325, 'upstream': 58, 'mito': 18, 'dark': 17, 'medium': 1}, 'GC': {'post': 1, 'upstream': 1}, 'WED(R)': {'pre': 389, 'post': 1035, 'downstream': 2593, 'upstream': 1035, 'mito': 173, 'dark': 165, 'medium': 8}, 'PENP': {'pre': 105, 'post': 173, 'downstream': 321, 'upstream': 173, 'mito': 37, 'dark': 35, 'medium': 2}, 'SAD': {'pre': 105, 'post': 173, 'downstream': 321, 'upstream': 173, 'mito': 37, 'dark': 35, 'medium': 2}, 'AMMC': {'pre': 102, 'post': 168, 'downstream': 306, 'upstream': 168, 'mito': 35, 'dark': 33, 'medium': 2}, 'SAD(-AMMC)': {'pre': 3, 'post': 5, 'downstream': 15, 'upstream': 5, 'mito': 2, 'dark': 2}}",,"['AMMC', 'GC', 'PENP', 'PVLP(R)', 'SAD', 'SAD(-AMMC)', 'VLNP(R)', 'WED(R)']","['AMMC', 'PENP', 'PVLP(R)', 'SAD', 'SAD(-AMMC)', 'VLNP(R)', 'WED(R)']"
37,64073,2121357883,,,7,21,56,21,6,10732419,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 7, 'post': 21, 'downstream': 56, 'upstream': 21, 'mito': 6, 'dark': 3, 'medium': 3}, 'LO(R)': {'pre': 7, 'post': 21, 'downstream': 56, 'upstream': 21, 'mito': 6, 'dark': 3, 'medium': 3}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
38,23611,1161731111,KCg-m_R,KCg-m,252,840,956,840,134,368368284,Traced,False,Roughly traced,PDL01,297.5,"[19506, 17113, 6816]","{'MB(R)': {'pre': 248, 'post': 817, 'downstream': 947, 'upstream': 817, 'mito': 126, 'dark': 123, 'light': 1, 'medium': 2}, 'CA(R)': {'pre': 17, 'post': 239, 'downstream': 63, 'upstream': 239, 'mito': 34, 'dark': 33, 'medium': 1}, 'MB(+ACA)(R)': {'pre': 248, 'post': 817, 'downstream': 947, 'upstream': 817, 'mito': 126, 'dark': 123, 'light': 1, 'medium': 2}, 'mALT(R)': {'pre': 2, 'post': 19, 'downstream': 6, 'upstream': 19, 'mito': 2, 'dark': 1, 'light': 1}, 'gL(R)': {'pre': 208, 'post': 511, 'downstream': 804, 'upstream': 511, 'mito': 81, 'dark': 79, 'light': 1, 'medium': 1}, 'g2(R)': {'pre': 34, 'post': 82, 'downstream': 140, 'upstream': 82, 'mito': 13, 'dark': 13}, 'g4(R)': {'pre': 79, 'post': 178, 'downstream': 314, 'upstream': 178, 'mito': 33, 'dark': 31, 'light': 1, 'medium': 1}, 'g3(R)': {'pre': 29, 'post': 79, 'downstream': 104, 'upstream': 79, 'mito': 12, 'dark': 12}, 'PED(R)': {'pre': 23, 'post': 67, 'downstream': 80, 'upstream': 67, 'mito': 11, 'dark': 11}, 'g5(R)': {'pre': 47, 'post': 125, 'downstream': 182, 'upstream': 125, 'mito': 18, 'dark': 18}, 'INP': {'pre': 1, 'post': 1, 'downstream': 1, 'upstream': 1, 'mito': 2, 'dark': 2}, 'CRE(R)': {'pre': 1, 'post': 1, 'downstream': 1, 'upstream': 1, 'mito': 1, 'dark': 1}, 'CRE(-ROB,-RUB)(R)': {'pre': 1, 'post': 1, 'downstream': 1, 'upstream': 1, 'mito': 1, 'dark': 1}, 'g1(R)': {'pre': 19, 'post': 47, 'downstream': 64, 'upstream': 47, 'mito': 5, 'dark': 5}, 'LX(R)': {'pre': 1, 'post': 1, 'downstream': 2, 'upstream': 1}, 'LAL(R)': {'pre': 1, 'post': 1, 'downstream': 2, 'upstream': 1}, 'LAL(-GA)(R)': {'pre': 1, 'post': 1, 'downstream': 2, 'upstream': 1}}",,"['CA(R)', 'CRE(-ROB,-RUB)(R)', 'CRE(R)', 'INP', 'LAL(-GA)(R)', 'LAL(R)', 'LX(R)', 'MB(+ACA)(R)', 'MB(R)', 'PED(R)', 'g1(R)', 'g2(R)', 'g3(R)', 'g4(R)', 'g5(R)', 'gL(R)', 'mALT(R)']","['CA(R)', 'CRE(-ROB,-RUB)(R)', 'CRE(R)', 'INP', 'LAL(-GA)(R)', 'LAL(R)', 'LX(R)', 'MB(+ACA)(R)', 'MB(R)', 'PED(R)', 'g1(R)', 'g2(R)', 'g3(R)', 'g4(R)', 'g5(R)', 'gL(R)', 'mALT(R)']"
39,7418,518476551,LHAV2c1_R,LHAV2c1,253,444,2026,444,164,549685247,Traced,False,Roughly traced,AVL07,331.5,"[1728, 28001, 24408]","{'SNP(R)': {'pre': 138, 'post': 136, 'downstream': 1183, 'upstream': 136, 'mito': 42, 'dark': 42}, 'SLP(R)': {'pre': 135, 'post': 125, 'downstream': 1161, 'upstream': 125, 'mito': 41, 'dark': 41}, 'SIP(R)': {'pre': 3, 'post': 11, 'downstream': 22, 'upstream': 11, 'mito': 1, 'dark': 1}, 'LH(R)': {'pre': 111, 'post': 284, 'downstream': 823, 'upstream': 284, 'mito': 75, 'dark': 73, 'medium': 2}, 'VLNP(R)': {'pre': 4, 'post': 24, 'downstream': 20, 'upstream': 24, 'mito': 9, 'dark': 7, 'light': 1, 'medium': 1}, 'PLP(R)': {'post': 5, 'upstream': 5}, 'AVLP(R)': {'pre': 3, 'post': 10, 'downstream': 18, 'upstream': 10, 'mito': 3, 'dark': 3}, 'PVLP(R)': {'pre': 1, 'post': 9, 'downstream': 2, 'upstream': 9, 'mito': 6, 'dark': 4, 'light': 1, 'medium': 1}}",,"['AVLP(R)', 'LH(R)', 'PLP(R)', 'PVLP(R)', 'SIP(R)', 'SLP(R)', 'SNP(R)', 'VLNP(R)']","['AVLP(R)', 'LH(R)', 'PVLP(R)', 'SIP(R)', 'SLP(R)', 'SNP(R)', 'VLNP(R)']"
40,39717,1609218092,(AVM18)_R,,0,4,0,4,80,678728253,Traced,True,Leaves,,541.5,"[18454, 34604, 22816]","{'INP': {'post': 1}, 'CRE(R)': {'post': 1}, 'CRE(-ROB,-RUB)(R)': {'post': 1}, 'LX(R)': {'post': 1}, 'LAL(R)': {'post': 1}, 'LAL(-GA)(R)': {'post': 1}, 'LX(L)': {'post': 1}, 'LAL(L)': {'post': 1}}",,"['CRE(-ROB,-RUB)(R)', 'CRE(R)', 'INP', 'LAL(-GA)(R)', 'LAL(L)', 'LAL(R)', 'LX(L)', 'LX(R)']",[]
41,21862,1099117454,,,9,213,35,213,45,107532888,Traced,True,Leaves,,,,"{'INP': {'pre': 9, 'post': 130, 'downstream': 35, 'upstream': 130, 'mito': 21, 'dark': 20, 'medium': 1}, 'ATL(L)': {'pre': 6, 'post': 48, 'downstream': 24, 'upstream': 48, 'mito': 5, 'dark': 4, 'medium': 1}, 'IB': {'pre': 3, 'post': 82, 'downstream': 11, 'upstream': 82, 'mito': 16, 'dark': 16}, 'VMNP': {'post': 83, 'upstream': 83, 'mito': 24, 'dark': 24}, 'SPS(L)': {'post': 83, 'upstream': 83, 'mito': 24, 'dark': 24}}",,"['ATL(L)', 'IB', 'INP', 'SPS(L)', 'VMNP']","['ATL(L)', 'IB', 'INP']"
42,42484,1684796974,,,52,41,256,41,11,33301512,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 52, 'post': 41, 'downstream': 256, 'upstream': 41, 'mito': 11, 'dark': 11}, 'LO(R)': {'pre': 52, 'post': 41, 'downstream': 256, 'upstream': 41, 'mito': 11, 'dark': 11}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
43,17486,894518335,,,10,68,88,68,19,29702684,Traced,True,Leaves,,,,"{'SNP(L)': {'pre': 10, 'post': 68, 'downstream': 88, 'upstream': 68, 'mito': 19, 'dark': 19}, 'SMP(L)': {'pre': 10, 'post': 68, 'downstream': 88, 'upstream': 68, 'mito': 19, 'dark': 19}}",,"['SMP(L)', 'SNP(L)']","['SMP(L)', 'SNP(L)']"
44,93497,5813033267,KCab-m_R,KCab-m,210,530,664,530,99,291488507,Traced,False,Roughly traced,PDL04,301.0,"[14293, 10440, 13072]","{'MB(R)': {'pre': 210, 'post': 529, 'downstream': 664, 'upstream': 529, 'mito': 96, 'dark': 95, 'light': 1}, 'aL(R)': {'pre': 91, 'post': 203, 'downstream': 289, 'upstream': 203, 'mito': 37, 'dark': 37}, 'a3(R)': {'pre': 30, 'post': 78, 'downstream': 104, 'upstream': 78, 'mito': 14, 'dark': 14}, 'MB(+ACA)(R)': {'pre': 210, 'post': 529, 'downstream': 664, 'upstream': 529, 'mito': 96, 'dark': 95, 'light': 1}, 'a2(R)': {'pre': 16, 'post': 39, 'downstream': 55, 'upstream': 39, 'mito': 6, 'dark': 6}, 'CA(R)': {'pre': 12, 'post': 117, 'downstream': 37, 'upstream': 117, 'mito': 21, 'dark': 21}, 'a1(R)': {'pre': 45, 'post': 86, 'downstream': 130, 'upstream': 86, 'mito': 17, 'dark': 17}, 'PED(R)': {'pre': 44, 'post': 66, 'downstream': 116, 'upstream': 66, 'mito': 14, 'dark': 13, 'light': 1}, 'bL(R)': {'pre': 63, 'post': 143, 'downstream': 222, 'upstream': 143, 'mito': 24, 'dark': 24}, 'b1(R)': {'pre': 31, 'post': 76, 'downstream': 99, 'upstream': 76, 'mito': 10, 'dark': 10}, 'b2(R)': {'pre': 32, 'post': 67, 'downstream': 123, 'upstream': 67, 'mito': 14, 'dark': 14}}",,"['CA(R)', 'MB(+ACA)(R)', 'MB(R)', 'PED(R)', 'a1(R)', 'a2(R)', 'a3(R)', 'aL(R)', 'b1(R)', 'b2(R)', 'bL(R)']","['CA(R)', 'MB(+ACA)(R)', 'MB(R)', 'PED(R)', 'a1(R)', 'a2(R)', 'a3(R)', 'aL(R)', 'b1(R)', 'b2(R)', 'bL(R)']"
45,7331,517695589,,,5,16,41,16,4,7579199,Traced,True,Leaves,,,,"{'SNP(L)': {'pre': 5, 'post': 16, 'downstream': 41, 'upstream': 16, 'mito': 4, 'medium': 4}, 'SIP(L)': {'pre': 5, 'post': 16, 'downstream': 41, 'upstream': 16, 'mito': 4, 'medium': 4}}",,"['SIP(L)', 'SNP(L)']","['SIP(L)', 'SNP(L)']"
46,46447,1758337351,LN_L,,86,129,506,129,37,150383453,Traced,True,Leaves,,,,"{'AL(R)': {'pre': 75, 'post': 116, 'downstream': 428, 'upstream': 116, 'mito': 23, 'dark': 8, 'light': 2, 'medium': 13}, 'AL-VP4(R)': {'pre': 9, 'post': 15, 'downstream': 46, 'upstream': 15, 'mito': 2, 'medium': 2}, 'AL(L)': {'pre': 10, 'post': 11, 'downstream': 77, 'upstream': 11, 'mito': 9, 'dark': 6, 'medium': 3}, 'AL-DM4(L)': {'pre': 1, 'post': 1, 'downstream': 4, 'upstream': 1, 'mito': 3, 'dark': 2, 'medium': 1}, 'AL-VP2(R)': {'pre': 34, 'post': 60, 'downstream': 201, 'upstream': 60, 'mito': 11, 'dark': 5, 'light': 1, 'medium': 5}, 'AL-VC5(R)': {'pre': 27, 'post': 40, 'downstream': 152, 'upstream': 40, 'mito': 8, 'dark': 2, 'light': 1, 'medium': 5}, 'AL-VP1d(R)': {'pre': 2, 'downstream': 11, 'mito': 1, 'medium': 1}, 'AL-VP1m(R)': {'pre': 2, 'post': 1, 'downstream': 16, 'upstream': 1}, 'PENP': {'pre': 1, 'downstream': 1, 'mito': 1, 'medium': 1}, 'FLA(R)': {'pre': 1, 'downstream': 1, 'mito': 1, 'medium': 1}}",,"['AL(L)', 'AL(R)', 'AL-DM4(L)', 'AL-VC5(R)', 'AL-VP1m(R)', 'AL-VP2(R)', 'AL-VP4(R)']","['AL(L)', 'AL(R)', 'AL-DM4(L)', 'AL-VC5(R)', 'AL-VP1d(R)', 'AL-VP1m(R)', 'AL-VP2(R)', 'AL-VP4(R)', 'FLA(R)', 'PENP']"
47,16046,849832062,PFNa(PB03)_L4_C3,PFNa,87,418,603,418,93,259046164,Traced,False,Roughly traced,PDM02,267.5,"[29149, 17926, 7528]","{'CX': {'pre': 87, 'post': 417, 'downstream': 603, 'upstream': 417, 'mito': 65, 'dark': 64, 'light': 1}, 'PB': {'post': 168, 'upstream': 168, 'mito': 8, 'dark': 8}, 'PB(L4)': {'post': 166, 'upstream': 166, 'mito': 8, 'dark': 8}, 'PB(L3)': {'post': 2, 'upstream': 2}, 'FB': {'pre': 54, 'post': 38, 'downstream': 416, 'upstream': 38, 'mito': 21, 'dark': 21}, 'FBl3': {'pre': 2, 'post': 2, 'downstream': 18, 'upstream': 2, 'mito': 1, 'dark': 1}, 'FB-column3': {'pre': 40, 'post': 36, 'downstream': 305, 'upstream': 36, 'mito': 15, 'dark': 15}, 'FBl2': {'pre': 48, 'post': 31, 'downstream': 365, 'upstream': 31, 'mito': 14, 'dark': 14}, 'FBl1': {'pre': 4, 'post': 5, 'downstream': 33, 'upstream': 5, 'mito': 6, 'dark': 6}, 'NO': {'pre': 33, 'post': 211, 'downstream': 187, 'upstream': 211, 'mito': 36, 'dark': 35, 'light': 1}, 'NO(R)': {'pre': 33, 'post': 211, 'downstream': 187, 'upstream': 211, 'mito': 36, 'dark': 35, 'light': 1}, 'NO3(R)': {'pre': 33, 'post': 211, 'downstream': 187, 'upstream': 211, 'mito': 35, 'dark': 34, 'light': 1}}",PFNa,"['CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'FBl3', 'NO', 'NO(R)', 'NO3(R)', 'PB', 'PB(L3)', 'PB(L4)']","['CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'FBl3', 'NO', 'NO(R)', 'NO3(R)']"
48,36010,1505019768,,,6,6,65,6,5,8759902,Traced,True,Leaves,,,,"{'INP': {'pre': 6, 'post': 6, 'downstream': 65, 'upstream': 6, 'mito': 5, 'dark': 5}, 'ICL(L)': {'pre': 6, 'post': 6, 'downstream': 65, 'upstream': 6, 'mito': 5, 'dark': 5}}",,"['ICL(L)', 'INP']","['ICL(L)', 'INP']"
49,43918,1715162426,,,43,84,301,84,13,33753519,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 43, 'post': 84, 'downstream': 301, 'upstream': 84, 'mito': 12, 'dark': 12}, 'LO(R)': {'pre': 42, 'post': 84, 'downstream': 295, 'upstream': 84, 'mito': 12, 'dark': 12}, 'LOP(R)': {'pre': 1, 'downstream': 6}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'LOP(R)', 'OL(R)']"
